id	instagram_id	shortcode	media_url	caption	timestamp	location	lat	lng	region	reasoning
176	1100013828945032069	9ECL_SSTOFnTYSERMre09vlTlDvtqiA4ckh5U0	public/media/welawen_176.jpg	Bamboo rafting in this little piece of paradise. #ourearthsandwich	2015-10-20T14:38:08+0000	Yulong River, Yangshuo, Guangxi, China	24.7749	110.4957	KWL	
177	1100768947034730975	9Gt4ZzyTHfpbVXSPnACV1GZ3_hVEZgL8uLU9I0	public/media/welawen_177.jpg	Evening cormorant fishing on the Lijiang. #ourearthsandwich	2015-10-21T15:38:25+0000	Li River (Lijiang), Guilin, Guangxi, China	25.2000	110.4500	KWL	
178	1101966273103344630	9K-HymyTP2PwFzlYmcGSu7JhCAXtOEdUb3s3I0	public/media/welawen_178.jpg	Grazing water buffalo: the inspiration of many a Chinese water colours. #ourearthsandwich	2015-10-23T07:17:18+0000	Yangshuo, Guangxi, China	24.7784	110.4951	KWL	
179	1102900611009556652	9OSkMlyTCsay0XQh7KCJfOLLkAyQiZs4zIJFo0	public/media/welawen_179.jpg	Small eats capital of the world! Taipei is a must for food lovers. Here the cutest vegetarian bento I ever did eat. Somebody gonna get fat! #ourearthsandwich	2015-10-24T14:13:40+0000	Taipei, Taiwan	25.0458	121.5339	TPE	
180	1103611015100707295	9Q0F79STHfHuGMrEE1iOhSmVI9UBdh9mXw5o40	public/media/welawen_180.jpg	One of the most ornate temples I've been to; the Longshan (Dragon Mountain) lived up to its name. #ourearthsandwich	2015-10-25T13:45:06+0000	Taipei, Taipei, Taiwan	25.0458	121.5339	TPE	
181	1104394093763047489	9TmJOyyTBBE4aAt2VG4hqsvLCFerUYN_O1vXU0	public/media/welawen_181.jpg	"Shrimping success (aka ""look ma, I got one!"") Thanks @dyw21 for the pro tip! #ourearthsandwich"	2015-10-26T15:40:56+0000	Taipei, Taipei, Taiwan	25.0458	121.5339	TPE	
182	1106992061305402087	9c02onSTLnm1w-NIMBAJya6WcR7JfQJSEBww40	public/media/welawen_182.jpg	This is Texas. #ourearthsandwich #oursteaksandwich	2015-10-30T05:42:38+0000	Houston, Texas, United States	29.7602	-95.3694	IAH	
183	1108262182606942211	9hVpVQSTADPOlrGc4eVr2i8F4EHX2yXJLjObo0	public/media/welawen_183.jpg	Beautiful Race and Religious; the setting of a perfect NOLA Hallows Eve Wedding. Congrats @kroc_ecila and @zagahmadi!! #ourearthsandwich #becauselove2015	2015-10-31T23:46:09+0000	New Orleans, Louisiana, United States	29.948479	-90.070864	MSY	
184	1110545510215266586	9pc0HzSTEavRaxII5q3f2yW2ecDetTu6TNip00	public/media/welawen_184.jpg	Team Awesome planning central: hotel business center with a pretty nice view! #ourearthsandwich	2015-11-04T03:22:42+0000	Mexico City, Mexico City, Mexico	19.4326	-99.1332	MEX	
185	1111550962109591674	9tBbX2STB6siwm0Ui6QP-Rk1IuxG0tt4SbIQA0	public/media/welawen_185.jpg	Thanks to my new husband's preparation style (ie research a country the day we are due to fly there) I am sad that we have to trade in all my currencies to buy Cuban Pesos.  Thanks for saving us @palmarablog @kcheng84 @alicetran09. #ourearthsandwich	2015-11-05T12:40:22+0000	Bogotá, Bogotá, Colombia	4.5997	-74.0794	BOG	
186	1116305350061535550	996c0rSTE-heX_vnE55EaWv0xKm4BSQeFoCUM0	public/media/welawen_186.jpg	La Habana. #ourearthsandwich	2015-11-12T02:06:29+0000	Havana, Havana, Cuba	23.1319	-82.3642	HAV	
187	1116310306990666160	997k9LSTGwTVmt48TFScV5l9YcbeJ9rzA2o-A0	public/media/welawen_187.jpg	Cuba has the most doctors per capita in the world, a surprisingly efficient medical system and unbelievably cheap health care. We were told by a local that his 85 year old dad stayed 1 month in a hospital for USD$10. Here a Cuban pharmacy in Old Havana. #ourearthsandwich	2015-11-12T02:16:20+0000	Havana, Havana, Cuba	23.1319	-82.3642	HAV	
188	1116310513367200184	997n9YSTG4Bwqg-hhYWjyU18iNan5gF364KNM0	public/media/welawen_188.jpg	First edition. Mind blown. #ourearthsandwich	2015-11-12T02:16:44+0000	Havana, Havana, Cuba	23.1319	-82.3642	HAV	
189	1116310623257964987	997pjuSTG7RQRZ7ThgIpxiHod0hwiFZTHqDLY0	public/media/welawen_189.jpg	Something about smoking a Cuban makes even the happiest person kind of bad ass. #ourearthsandwich	2015-11-12T02:16:58+0000	Viñales, Viñales, Cuba	22.6164	-83.7078	HAV	
190	1116333597960778612	9-A34lSTN0yzVMkss2IOueKCGcOh1QbSTeibs0	public/media/welawen_190.jpg	I can only hope to one day have as awesome of a writing desk as Hemingway's! #ourearthsandwich	2015-11-12T03:02:36+0000	Havana, Havana, Cuba	23.1319	-82.3642	HAV	
191	1116336202195743663	9-Bdx9yTOvpJkWTlDeJGc8TPW6j3KyTnNju0k0	public/media/welawen_191.jpg	While I love to post what I think is beautiful, I have to admit that try as I might to like it, I actually hated Havana. Here is the street in Habana Centro that we stayed on. Sorry Cuba lovers. #ourearthsandwich	2015-11-12T03:07:47+0000	Havana, Havana, Cuba	23.1319	-82.3642	HAV	
192	1118500950890852418	-FtrBSyTBCllcT9lhFj5nSjjdLpzkt-QEV9ME0	public/media/welawen_192.jpg	"The Salt Cathedral is a church built in an abandoned salt mine underground. The depiction of the Passion of Christ using only simple stone crosses was stunning. Here, the use of negative space shows the scene titled ""Jesus stripped of his clothes"". #ourearthsandwich"	2015-11-15T02:48:45+0000	Bogotá, Bogotá, Colombia	4.5997	-74.0794	BOG	
193	1118838488503497464	-G6a1sSTL4MccI5jjXu044zb-xoPBC88YZNMo0	public/media/welawen_193.jpg	"Bogota is the legendary ""el Dorado"" because natives here covered themselves in gold and threw gold into Lake Guatavita as offerings to the Gods. Home to the world's largest gold collection, here a native ceremonial outfit from the Museo del Oro. #ourearthsandwich"	2015-11-15T13:59:23+0000	Bogotá, Bogotá, Colombia	4.5997	-74.0794	BOG	
194	1119785615345922291	-KRxWTSTDz2Ypflck7ZLqPEGjd7IwogcBQrjI0	public/media/welawen_194.jpg	Colombia is the third largest coffee producer in the world behind Brazil and Vietnam. Our guide here explains the picking, peeling and production process of the magical bean. #ourearthsandwich	2015-11-16T21:21:09+0000	Hacienda Venecia Coffee Farm, Manizales, Colombia	5.0375331419026	-75.564070296975	MZL	
195	1120632894046941452	-NSa4FSTEMuv8wUlTvpD5-prBnsTZNU9T3mJo0	public/media/welawen_195.jpg	Morning hike in the coffee finca. #ourearthsandwich	2015-11-18T01:24:32+0000	Hacienda Venecia Coffee Farm, Manizales, Colombia	5.0375331419026	-75.564070296975	MZL	
196	1122700346717189054	-UogRbSTO-NRx0Kiqzjd0m9b5trjxB_z5BkTE0	public/media/welawen_196.jpg	That's a damn fine place to put hot springs I say! #ourearthsandwich	2015-11-20T21:52:12+0000	Santa Rosa de Cabal, Pereira, Colombia	4.79956855	-75.721748	PEI	
197	1123350016447558415	-W8ONgyTMPdEISDUc5LadHyRpEEwEM1tiPe3A0	public/media/welawen_197.jpg	"Known as the ""Jewel of the Caribbean"", Cartagena is as gorgeous as her nickname. #ourearthsandwich"	2015-11-21T19:22:59+0000	Cartagena, Bolívar, Colombia	10.4	-75.5	CTG	
198	1123356158737331193	-W9nl9yTP5U7JpCvcSo5Vkj19rDOvPjJWI1Sc0	public/media/welawen_198.jpg	Cartagena's beautiful door knockers. #ourearthsandwich	2015-11-21T19:35:11+0000	Cartagena, Bolívar, Colombia	10.4	-75.5	CTG	
199	1124286391854379765	-aRIRESTL1VdjHs-nuSCOyN_GWZf2X7C3dTl00	public/media/welawen_199.jpg	People. Why waste your money on overpriced Caribbean islands when you can visit Cartagena! Here, a truly eclectic Argentine restaurant. #ourearthsandwich	2015-11-23T02:23:23+0000	Cartagena, Bolívar, Colombia	10.4	-75.5	CTG	
200	1126874043321496059	-jdfjSyTH7iA44O6EuYgAap7OICYKHd9ho4Mc0	public/media/welawen_200.jpg	I could post a photo of the beach...or I could show you what the streets of Taganga are really like. Now we know why its the world's cheapest scuba diving location! #ourearthsandwich	2015-11-26T16:04:35+0000	Taganga Beach, Santa Marta, Colombia	11.266458277225	-74.189280253518	SMR	
201	1127171274134074101	-khE1DyTL1sq9GZoGvLDgyeuEyTfTG_Ynr-vM0	public/media/welawen_201.jpg	In his happy pirates place. Happy Yanksgiving! #ourearthsandwich	2015-11-27T01:55:08+0000	Taganga Beach, Santa Marta, Colombia	11.266458277225	-74.189280253518	SMR	
202	1132876345983447287	-4yQjQyTD3B1ksRDfiNsqCz4kmKuAyg1fd2_U0	public/media/welawen_202.jpg	Couldn't snap a photo of the pink dolphins we saw but did snap one of the pink Amazonian sunset. #ourearthsandwich	2015-12-04T22:50:06+0000	Amazonas, Leticia, Colombia	-2.0540032643721	-71.25732421875	LET	
203	1132876762108735747	-4yWmzyTEDl59TYLOoRwsFKCNs5qop1oMTVCg0	public/media/welawen_203.jpg	"The jungle is a living murderer because everything in it is homicidal. Kill method number 121: the ""strangulador"" strangulation tree. #ourearthsandwich"	2015-12-04T22:50:55+0000	Amazonas, Leticia, Colombia	-2.0540032643721	-71.25732421875	LET	
204	1132877214581862672	-4ydMNSTEQv6yr9kXMHCntLHOf4EmTmD9d6_00	public/media/welawen_204.jpg	Ethan couldn't be happier with all the animals we hung out with. Even Princessa, the 9 month old anaconda. #ourearthsandwich	2015-12-04T22:51:49+0000	Amazonas, Leticia, Colombia	-2.0540032643721	-71.25732421875	LET	
205	1134257208495256049	-9sOvsSTHxwOQstLTGikPxBnANxNus7hSDjB40	public/media/welawen_205.jpg	Everything in the jungle is made to blend in. Can you spot the little fella hiding amongst the trees? #ourearthsandwich	2015-12-06T20:33:37+0000	Manaus, Amazonas, Brazil	-3.11333	-60.0253	MAO	
206	1134269064265937790	-9u7RPSTN-L_FIwIaLRSPumpK4VTB4dsBXCrk0	public/media/welawen_206.jpg	The beautiful Teatro Amazonas stands as a legacy of Manaus' former rubber boom; a symbol of refinement in the jungle. It reminds me of the fictional Grand Budapest Hotel. #ourearthsandwich	2015-12-06T20:57:11+0000	Manaus, Amazonas, Brazil	-3.11333	-60.0253	MAO	
207	1135792828644405623	_DJY9ZyTF3UA16KmlbHZ1ZG65Pf9VwkGa5okE0	public/media/welawen_207.jpg	Lovers on Ipanema. #ourearthsandwich	2015-12-08T23:24:37+0000	Rio de Janeiro, Rio de Janeiro, Brazil	-22.908	-43.1975	GIG	
208	1136563940017910722	_F4uG1STPCa8AT_bWtqyeB_Qb4AsFfbbM-o6U0	public/media/welawen_208.jpg	#ourearthsandwich	2015-12-10T00:56:41+0000	Rio de Janeiro, Rio de Janeiro, Brazil	-22.908	-43.1975	GIG	
209	1137212302350168267	_IMJBTyTDLGI8cHYddjLxZ8RIIv4gtzPEKJnM0	public/media/welawen_209.jpg	As if the incredible beaches weren't enough, Rio also has lakes, mountains, rivers and rainforests. Ethan amongst the lotus leaves at the Jardim Botanico. #ourearthsandwich	2015-12-10T22:24:52+0000	Rio de Janeiro, Rio de Janeiro, Brazil	-22.908	-43.1975	GIG	
210	1138009150476333176	_LBUr9STB4gjIry7-6ffylSo7alLy4zqmNZAI0	public/media/welawen_210.jpg	#ourearthsandwich	2015-12-12T00:48:04+0000	Rio de Janeiro, Rio de Janeiro, Brazil	-22.908	-43.1975	GIG	
211	1138618470507294894	_NL3ddSTCuWWazkx6qE0qxLN_VaaUJZkI5Ca80	public/media/welawen_211.jpg	My first time seeing black sand! #ourearthsandwich	2015-12-12T20:58:40+0000	Abraão, Ilha Grande, Brazil	-23.1333	-44.1667	RIO	
212	1140147156775678444	_SncxfSTHsOa_dSMpxWuMZKMKGfKzF4vwtW-s0	public/media/welawen_212.jpg	Lopes Mendes, you were incredible. #ourearthsandwich	2015-12-14T23:35:54+0000	Lopes Mendes Beach, Ilha Grande, Brazil	-23.141322678235	-44.167078207647	GIG	
213	1140876555854623382	_VNS7USTKWCq5jQHnpH6zm9uoo8SnGdcnBlTs0	public/media/welawen_213.jpg	Me and Paraty. #ourearthsandwich	2015-12-15T23:45:05+0000	Paraty, Rio de Janeiro, Brazil	-23.21993	-44.71538	GIG	
214	1141918908103078239	_Y6TJfyTFfK4pa9g53HNIkxqMKfjPXIIP9Po80	public/media/welawen_214.jpg	Tarzan Falls, one of over a dozen different waterfalls around Paraty. #ourearthsandwich	2015-12-17T10:16:03+0000	Paraty, Rio de Janeiro, Brazil	-23.21993	-44.71538	GIG	
215	1143621454756655879	_e9adoSTMH6qZtawM6noTsXgsLgGm_cqd_a200	public/media/welawen_215.jpg	Spotted America at the Pinacoteca. #ourearthsandwich	2015-12-19T18:38:42+0000	São Paulo, São Paulo, Brazil	-23.55	-46.6333	GRU	
216	1143626370262840243	_e-h_jSTOziaH1m7D6aUlUwVstof4vFNx_SPA0	public/media/welawen_216.jpg	Modern art confuses me. Jars made of lint means...? #ourearthsandwich	2015-12-19T18:48:28+0000	São Paulo, São Paulo, Brazil	-23.55	-46.6333	GRU	
217	1144434483744289535	_h2Rl4STL_xa-1sMbAhEN0zgp-9NxzDRhoGO40	public/media/welawen_217.jpg	The women of Batman Alley. #ourearthsandwich	2015-12-20T21:34:03+0000	São Paulo, São Paulo, Brazil	-23.55	-46.6333	GRU	
218	1147736220559291145	_tlAL6STMJMlumwn7lkPaQNTmA5igZXR-Hqic0	public/media/welawen_218.jpg	Finally! A real veggie market! Feliz Navidad and hope its full of yummies! #ourearthsandwich	2015-12-25T10:54:01+0000	Sucre, Sucre, Bolivia	-19.0469	-65.2602	SRE	
219	1148097999328064054	_u3QwpSTI2cUySLkTbgX8ypCKuExQ5yz150YQ0	public/media/welawen_219.jpg	"""Home"" cooked Christmas day brunch para dos. #ourearthsandwich"	2015-12-25T22:52:48+0000	Sucre, Sucre, Bolivia	-19.0469	-65.2602	SRE	
220	1152206270401949729	_9dX-PSTAhB3whIqDqc4PGJ8yNlMToq_i6VZs0	public/media/welawen_220.jpg	The bus ride from Potosi to Uyuni gave me insight into what Mark Watney must've felt like on Mars. #ourearthsandwich	2015-12-31T14:55:12+0000	Uyuni, Bolivia	-15.56024518	-71.16896119		"The coordinates (-15.56, -71.17) actually point to the Puno area in Peru, not Uyuni, Bolivia. However, the user typed ""Uyuni, Bolivia"" as the geo-tag. Uyuni is at approximately -20.46, -66.83. The coordinates given are near Puno, Peru.

Given the instructions say coordinates are authoritative, the location is near Puno, Peru.

The nearest major international airport in Peru to Puno would be JUL (Juliaca - Inca Manco"
221	1154360780087964266	BAFHQNvyTJqGyDJ1ksqVzjSc0qUDU9hygpY91U0	public/media/welawen_221.jpg	Ethan thinks he's the Hulk. #ourearthsandwich	2016-01-03T14:15:50+0000	Salar de Uyuni, Uyuni, Bolivia	-22.9167	-68.2167	UYU	
222	1154387782757069304	BAFNZJ8STH4GzcsUqFZTkYt8cvm5rsJh5ttNnU0	public/media/welawen_222.jpg	Imagine my delight to find three lone inukshuks standing in the middle of the salt flats! Ethan and I just had to build another one. #ourearthsandwich #iamcanadian🍁	2016-01-03T15:09:29+0000	Salar de Uyuni, Uyuni, Bolivia	-22.9167	-68.2167	UYU	
223	1154413828999033145	BAFTULZSTE5jTdcYhHKjHluMHEDVxxrt1H3UCI0	public/media/welawen_223.jpg	The journey inside the Eduardo Avaroa reserve left us speechless and humbled by this planet we call home. Here, a flamboyance of flamingos at the Laguna Colorada. #ourearthsandwich	2016-01-03T16:01:14+0000	Eduardo Avaroa Andean Fauna National Reserve, Uyuni, Bolivia	-22.456725520189	-67.461547851562	UYU	
224	1155347056370987603	BAIngbHSTJTSJhspNIs1JjgVmJ4CFTGdWJGI-c0	public/media/welawen_224.jpg	Gustave Eiffel's converted train station. #ourearthsandwich	2016-01-04T22:55:23+0000	La Paz, La Paz, Bolivia	-16.4965	-68.134	LPB	
225	1156157736137338893	BALf1XeyTAN7i2KqHxiYeLhQIdqvnqcJ9VWd8E0	public/media/welawen_225.jpg	The good news is I rode the entire Death Road and did NOT die. Here the disappearing San Pedro Falls on the world's most breathtaking road. #ourearthsandwich #thankful	2016-01-06T01:46:04+0000	Death Road, La Paz, Bolivia	-16.314417	-67.926036	LPB	
226	1158205623419613781	BASxeDIyTJVyE4dPOmTj-1W0rg85Jt27Wn8r7Y0	public/media/welawen_226.jpg	I have been obsessed for the last three weeks with trying to capture the beautiful women of Bolivia. Finally a photo worth posting! #ourearthsandwich	2016-01-08T21:34:51+0000	Copacabana, La Paz, Bolivia	-16.1653	-69.08617	LPB	
227	1158711045289227122	BAUkY57yTNyjdF1wCT9NcbHUWpenlqbYfdAA2U0	public/media/welawen_227.jpg	Our snail room with Lake Titicaca in the background. #ourearthsandwich	2016-01-09T14:19:02+0000	Copacabana, Copacabana, Bolivia	-16.1653	-69.08617	LPB	
228	1159343915162743717	BAW0SX7yTOlBDVa1HbCw8-WdJfyeHk4Ct35E8w0	public/media/welawen_228.jpg	The Uros natives of Lake Titicaca are believed to have sailed to Polynesia with their Balsas (reed boats) thousands of years ago. Ethan once again living out his pirate dreams. #ourearthsandwich	2016-01-10T11:16:26+0000	Isla del Sol, Lake Titicaca, Bolivia	-16.165451050462	-69.089334466539	LPB	
229	1160071030493492064	BAZZnS2yTNg0VFii2dDje2FWKqD2DdIm5i0_qQ0	public/media/welawen_229.jpg	View of Nuestra Senora de La Paz (Our Lady of Peace) from El Alto. El Alto (the Heights) is the world's highest metropolis at over 13,000 ft above sea level. The two fuzed cities are now home to the worlds largest public transit system featuring soley of cable cars called Mi Teleferico. The views are unbelievable. #ourearthsandwich	2016-01-11T11:21:05+0000	El Alto, La Paz, Bolivia	-16.513941390455	-68.217762317572	LPB	
230	1160838873900199982	BAcIM4wSTAubxOYhaPqkLVI9fsYTD1SeCRbmO80	public/media/welawen_230.jpg	Sad to say adios to the colourful Bolivian women. #ourearthsandwich	2016-01-12T12:46:39+0000	Bolivia, Cochabamba, Bolivia	-17.056869611111	-64.991228611111	CBB	
231	1161511225730347696	BAehE5MSTKw6euUR9BhMP0F52yi5ksO1ol-6FA0	public/media/welawen_231.jpg	View of Iquique and the Cerro Dragon sand dune from my parachute. #ourearthsandwich 	2016-01-13T11:02:29+0000	Iquique, Iquique, Chile	-20.2415	-70.1342	IQQ	
232	1162268888839827822	BAhNWV8yTFut1Kd_oBHUHDvCSrOdhQoVZoErIk0	public/media/welawen_232.jpg	A 7 hour journey that takes 16 hours is always worse than a 20 hour journey that takes 19 hours. At least we still caught the sunset. #ourearthsandwich	2016-01-14T12:07:50+0000	San Pedro de Atacama, Antofagasta, Chile	-22.9095799	-68.19909	CJC	
233	1163030089978950237	BAj6bRwSTJd-VbpiL8c2dPpCDWdYYZk9HndJ000	public/media/welawen_233.jpg	One of Chile's oldest churches happens to be super cute. It's made of adobe and cactus! #ourearthsandwich	2016-01-15T13:20:12+0000	San Pedro de Atacama, Antofagasta, Chile	-22.9095799	-68.19909	CJC	
234	1163647939252924698	BAmG6KuyTEaYfHSKWkU8ET1wxy3KyKCTXuLdTY0	public/media/welawen_234.jpg	The Atacama desert is the driest desert in the world. Due to its high altitude, dry air and non existent clouds it is considered one of the best places on earth to stargaze. This is the moon through the lens of an epic telescope. That's right folks we took a photo of the moon.  #ourearthsandwich	2016-01-16T09:47:45+0000	San Pedro de Atacama, Antofagasta, Chile	-22.9095799	-68.19909	CPO	
235	1165592450791191395	BAtBCiOSTNjl3JiDnUjkDM5KgXjRCGcocAJ_dI0	public/media/welawen_235.jpg	The Petrohue waterfalls are actually this colour due to basaltic lava. #ourearthsandwich	2016-01-19T02:11:09+0000	Puerto Varas, Los Lagos, Chile	-41.31755	-72.98479	PMC	
236	1165983115068912240	BAuZ3cryTJwdcVsw4cm7YjecHOYEn7J319OBoA0	public/media/welawen_236.jpg	Osorno is one of Chile's most active volcanoes but it was its neighbour Calbuco that erupted this past April. We were told that the ashes only fell on Argentina though. #rivalneighbours #ourearthsandwich 	2016-01-19T15:07:20+0000	Puerto Varas, Los Lagos, Chile	-41.31755	-72.98479	PMC	
237	1167637507102814911	BA0SCBVSTK_Zh9fJmKeXT3D9rlvktpQN3U5dPo0	public/media/welawen_237.jpg	Birthday surprise from my hubafriend: room with a view on this most beautiful island! #grateful #ourearthsandwich 	2016-01-21T21:54:19+0000	Castro, Los Lagos, Chile	-42.48015	-73.762	PMC	
238	1168105742474490548	BA18fvgSTK0IPD-eqMzeD_MOXRxCltLhIO8WY80	public/media/welawen_238.jpg	Love me forever! #ourearthsandwich 	2016-01-22T13:24:37+0000	Chiloé Island, Puerto Montt, Chile	-41.814474065438	-73.544284083955	PMC	
239	1168763223609520318	BA4R_WhyTC-pvwhly3aPyvhv1JZf-xnRcvTk_I0	public/media/welawen_239.jpg	Chiloe's colourful palafitos. #ourearthsandwich 	2016-01-23T11:10:55+0000	Castro, Los Lagos, Chile	-42.48015	-73.762	PMC	
240	1170657525218488966	BA_AtEYSTKGKTLyjuV1iPOehDYqSdFxk4uKNbI0	public/media/welawen_240.jpg	The Space Between: Afuera de La Moneda #ourearthsandwich	2016-01-26T01:54:33+0000	Santiago, Santiago Metropolitan Region, Chile	-33.4498	-70.6671	SCL	
241	1170945077724918780	BBACFghSTP8YpDSzqWE-jaZiz2dY8tBol4sKBU0	public/media/welawen_241.jpg	The Space Between: dentro de La Moneda. #ourearthsandwich	2016-01-26T11:25:52+0000	Santiago, Santiago, Chile	-33.4498	-70.6671	SCL	
242	1171372699114090734	BBBjUN-STDuaz25u_Xg5IYFWOMWmlcRCJbSSPA0	public/media/welawen_242.jpg	The Space Between: en frente de La Moneda. #ourearthsandwich	2016-01-27T01:35:28+0000	Santiago, Santiago, Chile	-33.4498	-70.6671	SCL	
243	1171762159475569470	BBC73nMyTM-4ao45kLhc2ZRBRQzpUcKCLhcAYY0	public/media/welawen_243.jpg	There's how I wake up feeling most days... and then there is Ethan. #ourearthsandwich 	2016-01-27T14:29:16+0000	Santiago, Santiago, Chile	-33.4498	-70.6671	SCL	
244	1172783862997660149	BBGkLWwSTH1wlsZNq6zbl4IEZHLCwQUgZS4JmU0	public/media/welawen_244.jpg	Dinner by the sea with the pops and the hubs. #ourearthsandwich 	2016-01-29T00:19:12+0000	Valparaíso, Valparaíso, Chile	-33.05	-71.6167	SCL	
245	1174858816819901084	BBN796FyTKcnpFL7Faqp9fpqaNxjU1rnHK0GQY0	public/media/welawen_245.jpg	Where's Ethan? #ourearthsandwich	2016-01-31T21:01:46+0000	Valparaíso, Valparaíso, Chile	-33.05	-71.6167	SCL	
246	1174993808304714204	BBOaqStSTHczzJOEJwanUZxjsHjncKLmvtTg0E0	public/media/welawen_246.jpg	What happens at a five hour wine tasting lunch? You find out you wasted your youth being a good kid when your dad was actually a shit disturber.  #ourearthsandwich	2016-02-01T01:29:58+0000	Mendoza, Mendoza, Argentina	-32.886098	-68.850505	MDZ	
247	1175357293635121843	BBPtTszSTKz8iF21tucY9C_pyuO0flJD7VvLmk0	public/media/welawen_247.jpg	The barrel room. Bought at €1,000.00 a piece, used four times and sold for €30.00. #ourearthsandwich	2016-02-01T13:32:09+0000	Mendoza, Mendoza, Argentina	-32.886098	-68.850505	MDZ	
248	1176021052292674317	BBSEOqOSTMNED94YC-3__FUl3NrnCAXTgiDt1c0	public/media/welawen_248.jpg	Apologies to my vegetarians but I came here for the steak. #ourearthsandwich	2016-02-02T11:30:55+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
249	1177038630599340710	BBVrmX3yTKmDYABxmWZKco3s4rnST5eVE4Qsgg0	public/media/welawen_249.jpg	Little Eva. #ourearthsandwich	2016-02-03T21:12:40+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
250	1177790041712832717	BBYWc2ASTDN1HzvaHYotLtISLaIYGyBSncn5pU0	public/media/welawen_250.jpg	There's a reason why Niagara is called a mere ripple in comparison to the behemoth that is Iguazu. #ourearthsandwich	2016-02-04T22:05:35+0000	Iguazu Falls, Puerto Iguazu, Argentina	-25.59854	-54.57061	IGR	
251	1178455975226061343	BBat3c6yTIfqMQA1NriE3HCsS5bQzk-R4No-9g0	public/media/welawen_251.jpg	And over the border to the Brazil side for the full panoramic. #ourearthsandwich	2016-02-05T20:08:41+0000	Iguazu Falls, Foz do Iguaçu, Brazil	-25.516	-54.60946	IGU	
252	1179805988220908263	BBfg0ufyTLn55p5HgSAQuDk-8ESMpuhGd37KZ80	public/media/welawen_252.jpg	Polo for the little people. #ourearthsandwich	2016-02-07T16:50:55+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
253	1180409605625819478	BBhqEhAyTFW7UcpIbjshnEyDMvEwT8kGiV44QA0	public/media/welawen_253.jpg	猴年大吉! Wishing you plenty in the year of the monkey. #ourearthsandwich	2016-02-08T12:50:12+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
254	1181313788902192066	BBk3qHTyTPCKk-IRKF5nF8xuLQlTw8D0E_0ABk0	public/media/welawen_254.jpg	Some bright red for new year's day! #ourearthsandwich	2016-02-09T18:46:39+0000	Colonia del Sacramento, Colonia, Uruguay	-34.453782804414	-57.844139067793	MVD	
255	1184255412967912177	BBvUgYNSTLx3zwOYM9MoOTCk5zn_W5MEA0rBz80	public/media/welawen_255.jpg	It's a bit bizarre when your premier tourist attraction is a cemetery, but this one in Recoleta is just too hauntingly beautiful to miss. #ourearthsandwich	2016-02-13T20:11:08+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
256	1184697672117334787	BBw5EGIyTMDj3vBON1ScFviesQAbX2WhL8jp8c0	public/media/welawen_256.jpg	A monument to all the world's flowers: the Floralis Generica. Happy Love Day part 1. #ourearthsandwich	2016-02-14T10:49:49+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
257	1185260265873683271	BBy4-6ZyTNHpPVeT6mOdr-RjGM9hjCZ8bPUITw0	public/media/welawen_257.jpg	Love incarnate: the Argentine Tango. Happy Love Day part 2. #ourearthsandwich	2016-02-15T05:27:35+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
258	1186513756164272455	BB3V_mNSTFHbb-Y-FoZolqKflsP3f93fteePAQ0	public/media/welawen_258.jpg	Under My Umbrella Part 1. #ourearthsandwich	2016-02-16T22:58:03+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
259	1186908249447280755	BB4vsOtSTBzjPXf4onxcm_I2paa7PZ2dE7S66g0	public/media/welawen_259.jpg	Under my umbrella Part 2. #ourearthsandwich	2016-02-17T12:01:50+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
260	1187395913464230857	BB6ekrNyTPJ1spsRIEIodxRhHON3iFCOUe5W7w0	public/media/welawen_260.jpg	Fact: this is a municipal water pumping station. BA you take my breath away! #ourearthsandwich	2016-02-18T04:10:44+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
261	1188349766007337467	BB93dDnyTH74OK5vL-r3WSVNasZtNT6evIlnZY0	public/media/welawen_261.jpg	Oh, that's just a book store inside an old theatre. No big deal. #ourearthsandwich	2016-02-19T11:45:53+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
262	1189427247825105309	BCBscewyTGd4I7apmwpNK6yIHqODBWPQAbsn500	public/media/welawen_262.jpg	Hasta luego South America, your colours have been unforgettable and we cannot wait to come back. #ourearthsandwich	2016-02-20T23:26:38+0000	Buenos Aires, Buenos Aires, Argentina	-34.6086	-58.4215	EZE	
263	1190255805283775059	BCEo1lByTJTvtZEXe9S27oI_IpmtQcImddvQ-k0	public/media/welawen_263.jpg	Sail away with me down under. #ourearthsandwich	2016-02-22T02:52:50+0000	Auckland, Auckland, New Zealand	-36.8541	174.7651	AKL	
